Listing_ID,Location,Locality,BHK,Size,Price,Bathroom,Balcony,Furnishing,Transaction,Seller_Type,Listing_Date
MB101446,Chennai,Tambaram,2,956.0,10495983.0,2.0,3.0,Furnished,Resale,Owner,2023-08-06
MB101188,Pune,Kothrud,2,633.0,5006149.0,2.0,1.0,Furnished,New,Broker,2023-03-28
MB101022,Chennai,Anna Nagar,3,1200.0,11381041.0,3.0,2.0,Semi-Furnished,New,Builder,17/03/2025
MB100120,Ahmedabad,SG Highway,1,783.0,5106169.0,1.0,0.0,Semi-Furnished,Resale,Owner,2025-04-19
MB100905,Jaipur,Vaishali Nagar,3,1565.0,7864368.0,4.0,1.0,Semi-Furnished,New,Owner,2024-06-27
MB100510,Delhi NCR,Saket,4,1404.0,19113850.0,3.0,1.0,Furnished,Resale,Owner,2024-04-05
MB100179,Pune,Baner,3,843.0,5094918.0,3.0,1.0,Semi-Furnished,New,Broker,2023-02-05
MB101093,Ahmedabad,Maninagar,2,1267 sqft,7910416.0,3.0,0.0,Semi-Furnished,Resale,Owner,06/10/2024
MB101183,Lucknow,Vrindavan Yojana,3,1092.0,15379323.0,3.0,3.0,Semi-Furnished,Resale,Owner,2024-12-13
MB100815,Kolkata,Garia,2,1275 sqft,10192171.0,1.0,1.0,Unfurnished,Resale,Builder,2025-07-13
MB101477,Bangalore,Electronic City,2,922 sqft,34523753.0,2.0,1.0,Semi-Furnished,New,Owner,07/03/2025
MB100863,Delhi NCR,Noida,2,1822.0,21532562.0,2.0,0.0,Semi-Furnished,Resale,Broker,2023-03-26
MB101082,Chennai,Velachery,3,1191.0,12452689.0,3.0,1.0,Furnished,New,Builder,2023-11-27
MB101336,Pune,Wakad,2,,5703005.0,,,,Resale,,2023-10-01
MB100380,Kolkata,Garia,4,1697 sqft,14101246.0,3.0,1.0,Semi-Furnished,Resale,Broker,2025-03-14
MB100604,Pune,Wakad,3,951 sqft,8741442.0,3.0,4.0,Unfurnished,Resale,Builder,2024-05-15
MB101251,Bangalore,Indiranagar,3,622.0,6145835.0,3.0,1.0,Semi-Furnished,New,Owner,2023-01-24
MB101332,Chennai,Anna Nagar,3,2123 sqft,15521818.0,3.0,2.0,Semi-Furnished,Resale,Broker,07/09/2024
MB100550,Kolkata,Garia,3,1513.0,11984006.0,3.0,1.0,Semi-Furnished,Resale,Builder,2023-02-25
MB101171,Bangalore,Koramangala,3,1871.0,20342538.0,3.0,2.0,Unfurnished,New,Broker,23/09/2023
MB100251,Mumbai,Goregaon,3,1599 sqft,42067326.0,3.0,2.0,Semi-Furnished,Resale,Owner,2024-06-19
MB101436,Chennai,Adyar,3,1683.0,12684192.0,4.0,1.0,Unfurnished,New,Builder,2025-02-15
MB100212,Hyderabad,Kukatpally,3,1028.0,10908576.0,3.0,1.0,Semi-Furnished,New,Broker,2024-10-21
MB101303,Jaipur,Mansarovar,4,1853.0,10313392.0,3.0,1.0,Furnished,New,Builder,2024-04-04
MB100330,Pune,Wakad,2,1446.0,12794564.0,2.0,2.0,Unfurnished,Resale,Builder,2023-09-17
MB100432,Bangalore,Koramangala,4,,,,,,,,29/06/2023
MB100276,Mumbai,Andheri,3,1431.0,26132282.0,4.0,2.0,Furnished,New,Builder,20/10/2024
MB101358,Jaipur,Vaishali Nagar,4,1902 sqft,8951937.0,4.0,2.0,Semi-Furnished,New,Builder,2025-03-17
MB100291,Lucknow,Hazratganj,3,1116.0,5869843.0,3.0,2.0,Semi-Furnished,New,Builder,26/08/2023
MB100901,Hyderabad,Kondapur,4,1664 sqft,14732863.0,4.0,1.0,Furnished,New,Broker,2024-07-04
MB100448,Ahmedabad,SG Highway,4,2299.0,13643698.0,4.0,1.0,Semi-Furnished,New,Builder,2023-07-03
MB101398,Ahmedabad,Thaltej,3,1000.0,5509228.0,3.0,1.0,Semi-Furnished,New,Owner,2024-04-05
MB101347,Hyderabad,Gachibowli,3,1526 sqft,13295123.0,3.0,1.0,Unfurnished,Resale,Builder,15/04/2023
MB100303,Hyderabad,Banjara Hills,3,1630.0,8035252.0,3.0,1.0,Unfurnished,Resale,Owner,30/08/2023
MB101307,Mumbai,Borivali,4,985.0,26841029.0,3.0,2.0,Furnished,New,Builder,2024-03-31
MB101429,Ahmedabad,Maninagar,2,1076.0,6648524.0,2.0,0.0,Semi-Furnished,Resale,Broker,26/05/2024
MB100940,Bangalore,Whitefield,2,1113 sqft,12900078.0,1.0,1.0,Semi-Furnished,Resale,Owner,2023-07-30
MB100067,Ahmedabad,Naranpura,4,1776.0,10326562.0,,,,Resale,Builder,2025-08-22
MB100019,Ahmedabad,Thaltej,2,1199 sqft,8532053.0,2.0,4.0,Unfurnished,Resale,Builder,2023-12-22
MB100324,Delhi NCR,Rohini,4,922.0,11934885.0,3.0,3.0,Semi-Furnished,Resale,Builder,2023-09-29
MB101397,Hyderabad,Kukatpally,3,1195 sqft,11003415.0,2.0,4.0,Semi-Furnished,New,Builder,2025-03-25
MB100054,Lucknow,Indira Nagar,2,907 sqft,4637731.0,2.0,0.0,Unfurnished,Resale,Owner,2024-07-15
MB100963,Delhi NCR,Gurgaon,3,1428.0,21702149.0,2.0,2.0,Semi-Furnished,New,Broker,2025-02-10
MB100931,Ahmedabad,Gota,3,1924.0,10521899.0,3.0,3.0,Furnished,New,Broker,2024-07-22
MB101433,Hyderabad,Kukatpally,2,651.0,6715027.0,3.0,1.0,Furnished,Resale,Builder,2024-07-17
MB100150,Ahmedabad,Naranpura,2,782.0,4728355.0,2.0,1.0,Furnshd,New,Broker,2025-08-10
MB101268,Bangalore,HSR Layout,3,,,,,,,,2025-03-06
MB101121,Ahmedabad,SG Highway,2,575 sqft,3214818.0,2.0,1.0,Furnished,New,Builder,2023-10-30
MB101277,Hyderabad,Kondapur,2,1165.0,11052271.0,3.0,2.0,Furnished,Resale,Owner,2024-10-20
MB101130,Kolkata,Howrah,1,464.0,4171394.0,1.0,3.0,Unfurn.,New,Owner,2024-03-02
MB100743,Pune,Viman Nagar,2,1369.0,11089150.0,1.0,1.0,Furnished,Resale,Owner,2023-07-26
MB100749,Pune,Kharadi,1,422 sqft,3999731.0,2.0,2.0,Furnished,Resale,Broker,2023-06-09
MB100755,Chennai,Tambaram,2,1013.0,5217547.0,2.0,3.0,Unfurnished,New,Owner,2023-05-24
MB101048,Bangalore,Electronic City,3,1514.0,14460560.0,3.0,1.0,Furnished,New,Builder,2023-10-25
MB100811,Bangalore,Whitefield,2,1170.0,15771671.0,,,,New,Owner,2024-08-24
MB100661,Hyderabad,Gachibowli,2,1043 sqft,9581652.0,2.0,3.0,Furnished,Resale,Broker,2025-07-17
MB101396,Kolkata,Behala,4,1919.0,13139642.0,4.0,2.0,Semi-Furnished,New,Owner,2024-03-23
MB101106,Jaipur,Vaishali Nagar,2,927.0,4018980.0,2.0,3.0,Semi-Furnished,Resale,Builder,2024-11-16
MB100255,Bangalore,Electronic City,2,1299.0,16224412.0,1.0,2.0,Furnished,New,Builder,29/05/2023
MB100934,Pune,Kothrud,3,1154.0,9265093.0,4.0,3.0,Semi-Furnished,Resale,Broker,2024-04-25
MB100869,Lucknow,Jankipuram,2,824 sqft,3890383.0,2.0,2.0,Semi-Furnished,New,Owner,2025-04-12
MB101410,Pune,Kharadi,2,1446.0,44684828.0,2.0,3.0,Semi-Furnished,Resale,Builder,2024-03-19
MB100892,Delhi NCR,Gurgaon,3,958 sqft,12339429.0,2.0,0.0,Semi Furnished,Resale,Broker,19/02/2025
MB100873,Delhi NCR,Gurgaon,4,2114.0,27636378.0,3.0,2.0,Unfurnished,New,Owner,2024-03-26
MB100613,Mumbai,Andheri,3,2209.0,39964333.0,3.0,2.0,Semi-Furn.,Resale,Broker,12/06/2023
MB101100,Bangalore,Koramangala,3,1318.0,14690494.0,3.0,3.0,Furnished,New,Broker,2024-10-03
MB100388,Delhi NCR,Saket,2,1110.0,15137452.0,1.0,2.0,Unfurnished,Resale,Broker,2023-07-25
MB100936,Pune,Kharadi,3,1333.0,11971260.0,3.0,1.0,Unfurnished,New,Builder,2024-09-17
MB100406,Delhi NCR,Dwarka,2,899 sqft,12189988.0,2.0,3.0,Semi-Furnished,New,Builder,2023-04-02
MB100794,Ahmedabad,Bopal,2,1156.0,7299498.0,2.0,2.0,Semi-Furnished,New,Owner,2023-12-29
MB100715,Kolkata,Howrah,3,2280.0,14651595.0,,,Furnished,New,Builder,17/08/2024
MB101134,Kolkata,New Town,3,1495.0,10217342.0,,,Furnished,Resale,Broker,19/05/2024
MB101023,Bangalore,Yelahanka,1,593.0,7049320.0,1.0,4.0,Furnished,Resale,Owner,2025-06-07
MB101055,Delhi NCR,Saket,3,2044.0,29955403.0,2.0,1.0,Furnshd,New,Owner,2024-06-01
MB101337,Pune,Kharadi,2,1384 sqft,12684969.0,3.0,3.0,Furnished,Resale,Owner,25/01/2024
MB100246,Pune,Hinjewadi,2,1332.0,14805438.0,2.0,1.0,Unfurnished,New,Broker,19/04/2025
MB100145,Jaipur,Malviya Nagar,3,1685.0,9150597.0,3.0,1.0,Semi Furnished,Resale,Owner,2024-05-25
MB101422,Mumbai,Andheri,3,1128.0,27461958.0,4.0,2.0,Semi-Furnished,Resale,Owner,31/05/2025
MB101152,Kolkata,Salt Lake,3,962.0,7414041.0,3.0,1.0,Unfurnished,Resale,Builder,2023-06-01
MB101417,Hyderabad,Kondapur,3,1971.0,16218129.0,3.0,3.0,Furnished,New,Owner,2024-05-25
MB100622,Jaipur,Vaishali Nagar,2,442.0,2672950.0,2.0,1.0,Furnished,Resale,Builder,2024-08-08
MB101496,Hyderabad,Gachibowli,3,1241 sqft,11363163.0,4.0,2.0,Furnished,New,Broker,2023-09-18
MB100460,Kolkata,Garia,3,1155.0,6479835.0,3.0,2.0,Semi-Furnished,New,Owner,2023-02-05
MB100486,Bangalore,HSR Layout,1,671.0,6986624.0,,,,New,Broker,2024-08-12
MB100646,Mumbai,Bandra,2,1165.0,22911378.0,3.0,2.0,Furnished,New,Builder,2025-02-24
MB100090,Pune,Kharadi,2,983.0,8219008.0,2.0,1.0,Furnished,Resale,Builder,2024-05-21
MB101229,Chennai,Chromepet,3,1261 sqft,8805817.0,3.0,2.0,Furnished,New,Broker,02/01/2024
MB100492,Hyderabad,Gachibowli,2,1063.0,10218179.0,2.0,1.0,Unfurnished,Resale,Broker,2025-08-28
MB100170,Kolkata,Salt Lake,3,1225 sqft,7780019.0,2.0,1.0,Unfurnished,New,Owner,2024-02-07
MB100056,Delhi NCR,Saket,3,1603 sqft,22729606.0,3.0,1.0,Unfurnished,New,Broker,2025-06-11
MB100404,Jaipur,Mansarovar,2,893.0,5487339.0,2.0,2.0,Unfurnished,Resale,Broker,2025-08-27
MB101265,Pune,Wakad,3,1535 sqft,16146094.0,3.0,2.0,Furnshd,Resale,Broker,2023-12-23
MB100599,Delhi NCR,Noida,2,1101 sqft,13570465.0,2.0,3.0,Furnshd,Resale,Owner,2023-02-18
MB101015,Hyderabad,Kukatpally,5,2995.0,26514109.0,3.0,2.0,Unfurnished,New,Owner,2024-02-08
MB100097,Hyderabad,Kondapur,2,857 sqft,6503988.0,2.0,2.0,Unfurnished,Resale,Owner,2023-02-05
MB100826,Hyderabad,Begumpet,3,1383.0,12340520.0,3.0,2.0,Semi-Furnished,Resale,Builder,2023-05-05
MB101140,Hyderabad,Banjara Hills,2,903.0,6878047.0,,,,Resale,Broker,30/08/2025
MB101225,Ahmedabad,Bopal,2,1177.0,7990008.0,2.0,2.0,Unfurnished,New,Owner,2023-04-06
MB100479,Chennai,Chromepet,2,724 sqft,3950542.0,,,Furnished,Resale,Broker,14/03/2025
MB100323,Chennai,Tambaram,2,843.0,6863062.0,2.0,1.0,Semi-Furnished,Resale,Owner,2023-01-14
MB101217,Delhi NCR,Noida,1,490 sqft,5884275.0,2.0,3.0,Furnished,Resale,Broker,02/03/2024
MB101362,Mumbai,Borivali,4,1868.0,44633133.0,4.0,2.0,Unfurnished,Resale,Broker,27/09/2024
MB100098,Chennai,OMR,4,2050.0,14901662.0,3.0,2.0,Semi-Furnished,New,Owner,10/12/2023
MB100403,Bangalore,Electronic City,2,824.0,8827742.0,1.0,3.0,Furnished,New,Owner,2023-02-05
MB100424,Hyderabad,Kukatpally,4,1980.0,19657988.0,3.0,1.0,Semi-Furnished,New,Owner,09/06/2024
MB100296,Jaipur,Jagatpura,2,1267 sqft,9244992.0,1.0,0.0,Furnished,Resale,Builder,2023-08-28
MB100737,Pune,Kharadi,2,1247.0,11032101.0,1.0,1.0,Semi-Furnished,New,Builder,2023-08-03
MB101440,Pune,Viman Nagar,3,1937.0,22624030.0,3.0,1.0,Furnished,New,Broker,2025-01-19
MB100902,Mumbai,Powai,1,447.0,9087587.0,1.0,2.0,Furnished,Resale,Broker,2023-01-02
MB100601,Delhi NCR,Ghaziabad,2,1149.0,17593818.0,,,Furnished,Resale,Owner,2024-09-28
MB100999,Chennai,Chromepet,2,894 sqft,5894703.0,,,Semi-Furnished,Resale,Builder,2023-02-28
MB101405,Ahmedabad,Thaltej,2,1027 sqft,5885813.0,2.0,0.0,Unfurnished,Resale,Builder,2024-09-28
MB100395,Chennai,Tambaram,3,1594.0,11624870.0,4.0,3.0,Unfurnished,Resale,Broker,2025-03-09
MB100426,Chennai,Velachery,3,1650.0,14387769.0,,,Semi-Furnished,New,Broker,2024-03-18
MB101374,Bangalore,Indiranagar,2,832.0,6902197.0,3.0,3.0,Furnished,Resale,Owner,02/02/2025
MB101038,Hyderabad,Madhapur,1,562.0,6092174.0,1.0,2.0,Furnished,New,Owner,01/12/2023
MB100252,Hyderabad,Banjara Hills,3,898 sqft,6412293.0,4.0,0.0,Furnished,Resale,Builder,2023-11-05
MB100238,Lucknow,Aliganj,3,1065.0,7383728.0,2.0,3.0,Semi-Furnished,New,Broker,2024-05-29
MB101144,Delhi NCR,Noida,1,750.0,8737098.0,1.0,2.0,Unfurnished,New,Owner,2024-11-16
MB100844,Bangalore,Electronic City,2,1207.0,13364637.0,1.0,2.0,Semi-Furnished,New,Broker,2024-08-27
MB101309,Delhi NCR,Rohini,2,821.0,11898333.0,2.0,2.0,Semi-Furnished,New,Broker,2024-01-08
MB100845,Jaipur,Jagatpura,3,1040.0,4803743.0,3.0,2.0,Furnished,New,Builder,2025-04-27
MB100554,Bangalore,Indiranagar,4,2451.0,30110983.0,,,,Resale,Owner,2023-07-26
MB101220,Pune,Kharadi,2,876 sqft,10052478.0,2.0,1.0,Unfurnished,New,Builder,2025-03-26
MB100545,Chennai,Anna Nagar,3,662.0,6158215.0,2.0,3.0,Unfurnished,Resale,Owner,2023-04-25
MB100250,Ahmedabad,Bopal,2,973.0,4979936.0,2.0,3.0,Unfurnished,New,Owner,2023-02-25
MB100739,Pune,Hinjewadi,3,1327 sqft,9744228.0,3.0,1.0,Furnished,New,Broker,2025-05-28
MB100964,Bangalore,Koramangala,2,1165.0,10251111.0,1.0,2.0,Semi-Furnished,New,Builder,21/01/2024
MB100198,Delhi NCR,Ghaziabad,2,1186.0,10619416.0,1.0,3.0,Semi-Furnished,New,Owner,2023-01-05
MB100897,Bangalore,Electronic City,4,1186.0,12469746.0,3.0,2.0,Furnished,New,Builder,2025-08-23
MB101350,Lucknow,Aliganj,3,1027.0,4103064.0,4.0,0.0,Furnished,New,Owner,2023-09-12
MB101333,Hyderabad,Madhapur,2,856.0,7522459.0,1.0,4.0,Unfurnished,New,Owner,2023-04-01
MB101314,Delhi NCR,Saket,2,1195.0,15163543.0,2.0,2.0,Unfurnished,Resale,Broker,2024-09-03
MB100989,Kolkata,Rajarhat,4,1442 sqft,12297005.0,2.0,4.0,Semi-Furnished,Resale,Broker,2023-02-26
MB101040,Delhi NCR,Rohini,3,1122 sqft,12524141.0,3.0,2.0,Unfurnished,New,Owner,2025-05-30
MB101182,Delhi NCR,Gurgaon,1,475.0,5512240.0,1.0,0.0,Semi-Furnished,New,Owner,15/08/2023
MB100243,Hyderabad,Kukatpally,3,856.0,8063080.0,3.0,1.0,Furnshd,Resale,Builder,2024-10-06
MB100066,Delhi NCR,Rohini,3,1403 sqft,15620699.0,2.0,2.0,Semi-Furnished,New,Builder,2023-10-11
MB101461,Kolkata,New Town,3,1712 sqft,15360109.0,3.0,1.0,Semi-Furnished,New,Broker,2025-07-01
MB100933,Bangalore,Koramangala,3,1268.0,16299029.0,4.0,1.0,Semi-Furnished,Resale,Owner,02/05/2023
MB100359,Ahmedabad,Naranpura,4,1949 sqft,11599475.0,3.0,3.0,Unfurnished,New,Builder,2025-07-20
MB100095,Chennai,Chromepet,4,1876 sqft,14069958.0,3.0,3.0,Furnished,Resale,Owner,2024-04-15
MB101486,Delhi NCR,Ghaziabad,5,1939.0,19075085.0,3.0,1.0,Furnished,Resale,Owner,2023-05-01
MB100708,Mumbai,Goregaon,2,935.0,18691028.0,1.0,1.0,Furnished,New,Builder,2023-09-23
MB100521,Delhi NCR,Rohini,1,588 sqft,6121181.0,1.0,0.0,Semi-Furnished,New,Broker,15/07/2023
MB100974,Hyderabad,Kukatpally,3,991.0,8866069.0,3.0,1.0,Unfurnished,Resale,Broker,2023-05-11
MB100665,Chennai,Anna Nagar,3,1279 sqft,7098899.0,3.0,1.0,Furnished,New,Broker,2025-06-02
MB100361,Lucknow,Vrindavan Yojana,1,472.0,2869622.0,1.0,1.0,Furnished,New,Owner,2024-11-14
MB100484,Chennai,Tambaram,2,903.0,8874324.0,2.0,3.0,Semi-Furnished,Resale,Builder,2023-11-26
MB101175,Hyderabad,Madhapur,3,1832.0,15693997.0,4.0,2.0,Furnished,Resale,Broker,2024-12-05
MB101280,Pune,Kothrud,2,762.0,4609558.0,2.0,2.0,Semi-Furnished,Resale,Owner,2023-09-27
MB100311,Pune,Kharadi,1,578 sqft,4798886.0,1.0,2.0,Unfurnished,Resale,Owner,14/11/2024
MB101328,Jaipur,Ajmer Road,3,1053.0,5293944.0,2.0,1.0,Unfurnished,Resale,Broker,2024-11-05
MB100842,Delhi Ncr,Dwarka,3,1954.0,26538185.0,4.0,2.0,Furnished,New,Owner,2025-05-08
MB100413,Ahmedabad,Thaltej,2,,,,,,,,2023-05-08
MB101157,Delhi NCR,Saket,4,2454 sqft,28811394.0,3.0,2.0,Furnished,New,Broker,29/05/2024
MB100031,Ahmedabad,Maninagar,2,1070.0,9619180.0,2.0,2.0,Semi-Furnished,New,Owner,2023-03-10
MB100765,Delhi NCR,Dwarka,2,1091.0,8774274.0,2.0,1.0,Furnished,Resale,Broker,02/06/2023
MB100458,Mumbai,Powai,3,1155.0,29062257.0,3.0,2.0,Furnished,New,Owner,2023-11-29
MB101185,Bangalore,Whitefield,2,1211.0,15494873.0,2.0,2.0,Furnished,New,Builder,13/01/2025
MB100339,Kolkata,Howrah,1,,4036322.0,,,,New,,12/07/2025
MB100286,Delhi NCR,Dwarka,2,694 sqft,9253332.0,1.0,2.0,Semi-Furnished,New,Builder,2024-08-02
MB101272,Bangalore,Indiranagar,3,,,,,,,,02/06/2023
MB100585,Kolkata,Howrah,2,825.0,5445908.0,,,Unfurnished,New,Broker,2024-09-15
MB100949,Bangalore,Koramangala,3,1265.0,34757573.0,4.0,3.0,Semi-Furnished,Resale,Builder,2023-07-24
MB100139,Pune,Wakad,2,681 sqft,6877737.0,2.0,2.0,Semi-Furnished,Resale,Owner,2023-06-21
MB100848,Pune,Wakad,2,1148.0,11092701.0,2.0,3.0,Furnshd,New,Owner,30/01/2023
MB101025,Ahmedabad,Maninagar,4,2314.0,13167552.0,3.0,0.0,Furnished,Resale,Broker,2023-06-26
MB101231,Delhi NCR,Saket,3,1194 sqft,17632335.0,3.0,1.0,Unfurnished,Resale,Owner,2024-01-10
MB101138,Lucknow,Jankipuram,2,673.0,4544947.0,3.0,2.0,Furnished,Resale,Owner,2023-11-22
MB100900,Bangalore,Electronic City,1,393 sqft,5854676.0,1.0,1.0,Furnished,Resale,Builder,2025-05-06
MB100731,Chennai,Tambaram,2,915.0,7332126.0,2.0,3.0,Furnished,Resale,Broker,27/05/2025
MB100264,Kolkata,Rajarhat,2,1085.0,8057099.0,2.0,2.0,Semi-Furnished,New,Builder,2024-11-02
MB100274,Lucknow,Gomti Nagar,3,1152.0,5398790.0,,,Unfurnished,New,Owner,03/02/2023
MB101094,Bangalore,HSR Layout,3,999.0,12153942.0,3.0,1.0,Furnished,Resale,Owner,2023-03-28
MB100444,Mumbai,Goregaon,2,905.0,21654230.0,2.0,3.0,Unfurnished,New,Owner,2023-09-07
MB100039,Jaipur,Vaishali Nagar,1,393.0,1560760.0,1.0,4.0,Furnished,Resale,Owner,2024-12-07
MB101122,Mumbai,Goregaon,2,1253.0,27567021.0,3.0,1.0,Unfurnished,New,Broker,2024-10-14
MB101264,Bangalore,Electronic City,3,985.0,10105491.0,3.0,0.0,Unfurnished,New,Owner,2024-10-31
MB100021,Ahmedabad,SG Highway,5,2650.0,15783372.0,3.0,2.0,Furnished,Resale,Owner,26/01/2025
MB100705,Ahmedabad,Maninagar,2,859.0,5681650.0,2.0,2.0,Semi-Furnished,New,Builder,2023-06-03
MB100517,Kolkata,Rajarhat,3,1163.0,10382125.0,3.0,2.0,Semi-Furnished,New,Owner,2023-03-31
MB101173,Kolkata,Salt Lake,3,1387 sqft,10172540.0,3.0,4.0,Furnished,Resale,Owner,2024-07-03
MB100354,Hyderabad,Kukatpally,3,937 sqft,7275368.0,,,,Resale,Builder,2023-10-06
MB100297,Ahmedabad,Bopal,3,1285.0,6865655.0,4.0,3.0,Unfurnished,New,Broker,2024-08-18
MB101076,Kolkata,Rajarhat,1,596.0,5373650.0,1.0,0.0,Furnished,Resale,Builder,2024-07-15
MB100839,Kolkata,Behala,3,964 sqft,8169728.0,4.0,3.0,Furnished,Resale,Builder,2025-07-06
MB101222,Ahmedabad,SG Highway,3,1040.0,3741587.0,3.0,1.0,Furnished,Resale,Broker,2023-08-22
MB100924,Chennai,Velachery,3,905.0,6686227.0,,,Semi-Furnished,New,Broker,2024-01-08
MB100122,Pune,Kothrud,3,1086.0,12123077.0,3.0,2.0,Unfurnished,New,Owner,2025-02-04
MB101227,Jaipur,C-Scheme,2,1155.0,6372063.0,2.0,2.0,Semi-Furnished,Resale,Builder,2024-01-13
MB101091,Kolkata,Behala,2,520.0,3322173.0,2.0,0.0,Furnished,New,Owner,18/07/2024
MB101247,Lucknow,Gomti Nagar,2,1258 sqft,6568056.0,,,,New,Broker,2025-04-05
MB101151,Kolkata,Rajarhat,1,711.0,4524662.0,1.0,1.0,Furnished,New,Builder,2025-04-30
MB101163,Pune,Kothrud,3,1747.0,15077824.0,3.0,0.0,Unfurnished,New,Owner,2023-03-13
MB100417,Lucknow,Aliganj,1,612.0,3725801.0,1.0,3.0,Unfurnished,New,Broker,2023-04-10
MB100966,Ahmedabad,Maninagar,2,573.0,4321164.0,2.0,2.0,Unfurnished,Resale,Builder,25/07/2024
MB101242,Hyderabad,Kondapur,5,2743.0,20733271.0,3.0,1.0,Unfurnished,New,Builder,09/05/2024
MB100157,Jaipur,Jagatpura,1,850.0,3091725.0,1.0,1.0,Furnished,Resale,Broker,2023-08-17
MB101118,Chennai,OMR,1,517.0,4965349.0,1.0,2.0,Furnished,Resale,Broker,11/03/2025
MB101279,Delhi NCR,Gurgaon,3,1166.0,14071554.0,2.0,3.0,Unfurnished,New,Owner,12/09/2023
MB101063,Bangalore,Koramangala,4,,,,,,,,2024-08-22
MB101154,Kolkata,Howrah,2,953.0,6178390.0,2.0,1.0,Unfurnished,Resale,Owner,2024-01-16
MB100450,Jaipur,Mansarovar,3,901.0,4922315.0,3.0,0.0,Furnished,New,Owner,2024-02-20
MB100189,Mumbai,Borivali,2,875.0,17225754.0,2.0,3.0,Unfurnished,Resale,Owner,
MB100589,Ahmedabad,Maninagar,2,1003 sqft,5483269.0,3.0,2.0,Furnished,New,Builder,2024-08-15
MB100760,Hyderabad,Madhapur,2,1011.0,7819074.0,2.0,4.0,Furnished,Resale,Owner,2025-01-11
MB101062,Pune,Viman Nagar,1,564 sqft,5176612.0,1.0,2.0,Semi-Furnished,New,Builder,2025-04-21
MB100242,Kolkata,New Town,3,522 sqft,3460447.0,2.0,2.0,Semi-Furnished,New,Builder,2023-02-19
MB100884,Jaipur,Malviya Nagar,4,1199.0,5070784.0,3.0,2.0,Unfurnished,Resale,Owner,2024-06-06
MB101377,Ahmedabad,Bopal,4,2120.0,10535164.0,3.0,2.0,Unfurnished,Resale,Broker,2023-01-20
MB100620,Bangalore,Indiranagar,1,714.0,7395943.0,1.0,2.0,Semi-Furnished,Resale,Owner,2024-05-27
MB100650,Chennai,Adyar,2,815 sqft,8622715.0,2.0,2.0,Unfurnished,Resale,Builder,2023-10-12
MB100503,Delhi NCR,Saket,1,680 sqft,8789275.0,1.0,2.0,Furnished,New,Owner,2023-06-29
MB100922,Bangalore,Electronic City,3,1347.0,14309400.0,3.0,2.0,Furnished,New,Broker,2023-09-18
MB100159,Hyderabad,Begumpet,2,1191.0,11773433.0,2.0,0.0,Furnished,Resale,Builder,2023-08-29
MB100882,Lucknow,Indira Nagar,3,1448 sqft,8800685.0,3.0,2.0,Semi-Furnished,New,Owner,2024-04-24
MB100537,Chennai,OMR,1,555.0,4151938.0,2.0,1.0,Unfurnished,Resale,Broker,2023-12-31
MB100240,Pune,Wakad,1,502.0,3521848.0,,,Semi-Furnished,New,Owner,2023-07-06
MB100013,Hyderabad,Begumpet,2,722.0,6405946.0,1.0,2.0,Semi-Furnished,Resale,Builder,2023-03-16
MB100475,Mumbai,Bandra,1,599.0,13560836.0,1.0,1.0,Furnshd,Resale,Broker,2024-11-04
MB101483,Delhi Ncr,Rohini,2,793.0,9068002.0,2.0,1.0,Semi-Furnished,New,Broker,2023-11-05
MB101427,Chennai,Chromepet,2,947.0,8052559.0,2.0,0.0,Furnished,New,Builder,2023-12-09
MB100928,Pune,Hinjewadi,3,1722.0,18625881.0,3.0,3.0,Semi-Furnished,Resale,Owner,2024-10-18
MB101338,Ahmedabad,SG Highway,4,2127.0,11904658.0,3.0,1.0,Semi-Furnished,Resale,Owner,2023-04-07
MB101385,Kolkata,Rajarhat,2,981.0,8045579.0,2.0,2.0,Furnished,Resale,Broker,2025-04-05
MB101344,Kolkata,New Town,3,1119 sqft,7743423.0,2.0,3.0,Unfurnished,Resale,Broker,2023-12-21
MB100795,Kolkata,Garia,2,851.0,6763478.0,3.0,0.0,Unfurnished,New,Broker,2023-12-10
MB100355,Jaipur,Mansarovar,3,1546 sqft,7223240.0,3.0,2.0,Furnished,Resale,Owner,05/12/2023
MB101058,Ahmedabad,SG Highway,2,764.0,4382137.0,2.0,3.0,Semi-Furnished,New,Builder,2024-12-05
MB100334,Hyderabad,Madhapur,4,1858.0,11993056.0,3.0,0.0,Semi-Furnished,Resale,Owner,2023-03-29
MB100688,Jaipur,Mansarovar,2,1305.0,7611362.0,2.0,2.0,Unfurn.,New,Owner,2024-11-10
MB101400,Chennai,Anna Nagar,1,400.0,3576294.0,1.0,3.0,Furnished,New,Builder,2024-12-18
MB100184,Ahmedabad,Maninagar,3,2437 sqft,13892179.0,,,,Resale,Broker,2025-07-24
MB100823,Chennai,Velachery,2,969.0,8813442.0,3.0,1.0,Unfurn.,Resale,Builder,2023-06-13
MB101434,Lucknow,Hazratganj,2,792.0,3798371.0,2.0,2.0,Semi-Furnished,New,Broker,2025-02-28
MB101349,Kolkata,Howrah,1,782.0,5658341.0,2.0,2.0,Semi-Furnished,Resale,Broker,2024-04-23
MB101001,Chennai,OMR,2,1156 sqft,8763800.0,,,Unfurn.,New,Owner,29/07/2023
MB100187,Hyderabad,Kukatpally,3,1836.0,10803538.0,3.0,3.0,Semi-Furnished,New,Builder,2023-07-22
MB100941,Chennai,Adyar,1,610.0,6308221.0,2.0,3.0,Semi-Furnished,New,Owner,21/12/2024
